year,industry,Industry-relevant restriction count (Industry Regulation Index),Industry-relevant words
1970,4237,4.778609173211215,420.0210514867837
1970,4244,291.9083427329576,23038.35505242151
1970,4245,1620.1196897820296,120682.02553783084
1970,4247,45.660583677391465,2751.9330871372977
1970,4413,45.74738378627127,7315.201883542244
1970,4451,93.81279557102333,8796.453756835266
1970,4461,225.94167312587214,23579.452102296338
1970,4471,27.38333381713889,2356.058150917504
1970,4521,8.657263103529019,775.6658013416852
1970,4529,36.28681325936919,3115.3409603037826
1970,4543,38.18336065309485,4875.070467907936
1970,4811,4084.5030442683637,313577.7852612552
1970,4812,2445.8306842890006,200614.81014735487
1970,4821,89.41075620659312,4865.174905004789
1970,4831,3971.5779526631545,241345.40187179795
1970,4832,1557.7933494394645,100118.14578306822
1970,4842,16.13202779911067,1910.2669902743448
1970,4861,5.809438599413199,440.7771364138799
1970,4862,70.49960793381905,8534.743553050306
1970,4869,3.9884624964166817,288.4931886012646
1970,4881,592.7742990574645,41368.135061146604
1970,4883,4174.9622609808885,230023.77526193144
1970,4885,242.6550345380255,20099.373519773177
1970,4921,11.839764305394393,1022.6202858576897
1970,4931,40.71725556691256,3821.6040890286604
1970,5171,809.0603133332614,45560.0868666459
1970,5221,1100.754436354741,94255.43447414896
1970,5222,2109.5704169723003,234586.9056859026
1970,5223,434.736011392556,40690.38413211746
1970,5231,549.5729118895748,46003.610377244746
1970,5241,687.4338083755003,66746.23030756114
1970,5259,758.6802074631945,50225.189246965274
1970,5322,20.326723420140258,1638.5768607029438
1970,5412,102.73478371497723,8201.020974917194
1970,5413,3987.01273942936,415451.1131226178
1970,5415,264.84882787882935,20880.50762972456
1970,5416,701.272664917827,64080.75111987519
1970,5417,10704.06090570967,779088.0746738116
1970,5419,59.42633029767541,3798.795857467667
1970,5511,10.809299916479784,1040.2821046841364
1970,5617,84.30252929203756,7049.0013116805585
1970,5622,30.18910203740704,2446.1834634412326
1970,5629,90.4072655369538,11752.872870118537
1970,6113,26.414236269061824,2865.5113487355197
1970,6115,224.56876469047242,26667.46239759378
1970,6214,1074.1192379960605,119031.08121244673
1970,6216,550.6269577719653,75630.66045410153
1970,6219,52.949826394683946,5781.497589016152
1970,6244,39.11073918690268,4644.343121607524
1970,7139,268.06259470426824,19194.747175116983
1970,8114,324.7658244921581,23903.08387009978
1970,8131,6.555763366918556,674.7251571394686
1970,8141,6.309087766690379,501.8935325804016
1970,9231,18.63264087845163,1422.6195868234747
1970,9241,78.49513374075839,7263.07177337583
1971,1112,57.45401728517221,4773.029529801087
1971,1113,160.9481241349409,9606.21929837782
1971,1114,138.9525809891557,26353.475118412895
1971,1121,2760.2164834024748,224853.37262123066
1971,1122,142.34073032206325,13517.779072267838
1971,1123,730.3468390675232,38820.292741387864
1971,1129,358.2049853003724,19584.02146509977
1971,1132,81.60666976075852,29629.733241782396
1971,1133,55.61760288231285,15081.247576364833
1971,1141,1089.2983824954854,73636.16946023976
1971,1151,1555.9978024074337,91160.44178547211
1971,1152,6.790526899316577,538.4472699666405
1971,1153,6.692265034244456,469.7083732481679
1971,2111,2620.1071466830326,165750.59054946768
1971,2131,3200.7795071632845,297432.6684940215
1971,2211,1143.1551167041239,84081.28897081096
1971,2212,55.0997502462236,6297.509841947593
1971,2372,39.985744394883355,4637.659172063362
1971,2379,64.13165494978315,3897.657922673743
1971,2382,1769.4253755920347,199560.9574014421
1971,3111,23.287775617933946,1875.9810854959267
1971,3112,1054.7344621541763,61932.03342717337
1971,3116,1099.789705975676,59697.63707568317
1971,3121,11.447297737053175,981.4244219587215
1971,3132,29.192183552872393,2694.8099372910883
1971,3133,29.192183552872393,2694.8099372910883
1971,3141,4.903126619992493,392.8179872662392
1971,3211,33.35494239618117,4479.701292173513
1971,3221,8.665944978114215,770.4399087122133
1971,3241,767.8673860613396,60468.09957400252
1971,3251,134.7991768440172,17738.46511710648
1971,3253,2469.9896599305857,219928.58262691062
1971,3254,5986.531717052984,566813.3493631553
1971,3255,7.420837461521689,678.6547837801074
1971,3273,10.992539466785878,1268.6714954263198
1971,3274,22.323486992584716,1391.0143847955858
1971,3313,2.2072906618902794,176.19492122785104
1971,3333,21.444815198548643,1469.2812912607494
1971,3334,18.378723785467137,1263.8079711227126
1971,3336,29.53665324906259,1712.3960632496567
1971,3339,7.191127618805871,539.5346496423697
1971,3345,1155.7989845220875,130764.92872642679
1971,3351,117.54917062513432,6893.00960406553
1971,3352,15.96414642801629,996.6897088871601
1971,3353,16.95674058860148,1175.1367050830136
1971,3361,1877.2771385824037,88533.93508352566
1971,3362,1094.60142657378,50638.880509380695
1971,3363,862.9337427965886,46425.80629394223
1971,3366,406.2706375883706,31646.961689145515
1971,3391,2555.416489618669,259266.92127621436
1971,4232,110.03739769533362,8254.478061748856
1971,4236,5.6536451685531794,482.38720047596985
1971,4237,5.79354135749363,476.5415198421741
1971,4244,292.8473536344886,23131.09744444087
1971,4245,1672.2026849919441,128099.38893738936
1971,4247,108.25974411857243,5382.787103463717
1971,4413,83.89925136879512,11369.998262861553
1971,4451,112.22381896778839,10401.555869541658
1971,4461,284.4602229249341,29002.69890980878
1971,4471,67.92593997816422,5312.6537093502
1971,4521,10.16665679763972,876.7558249297218
1971,4529,43.63934281104068,3833.291414553627
1971,4543,44.62551655489898,5163.985872367854
1971,4811,4565.953826009518,340127.2885849472
1971,4812,2691.7334654771557,215250.6196286714
1971,4821,246.01324846655544,23115.033238410466
1971,4831,6100.667621724124,403025.11294485297
1971,4832,2271.2085493093796,151021.76445022528
1971,4842,29.610576178325918,2638.1842478208046
1971,4861,7.277517275773692,503.36742102411404
1971,4862,210.67287776713655,14708.787085566519
1971,4869,6.450014380045342,500.85500528281244
1971,4881,653.9150674075045,49769.35450762239
1971,4883,4844.8842496309535,274730.56482645625
1971,4885,674.9466312320795,48194.793635883136
1971,4921,49.31676138003983,2953.2489107738706
1971,4931,43.603956266493775,3946.867439899869
1971,5171,1284.4522538848419,70548.17036341147
1971,5221,1182.2690584913753,101576.21946482624
1971,5222,2633.1066491167426,317032.46904651035
1971,5223,478.4314608664204,41618.595612615034
1971,5231,578.7099699186517,47787.54483867281
1971,5241,772.1437693256923,72842.20529117523
1971,5259,859.2980728353537,56687.129845296644
1971,5322,22.996508884785804,1822.5619916421053
1971,5412,105.65546414011878,8469.584577332298
1971,5413,4216.119791310539,438554.5567276775
1971,5415,255.31900307763186,20339.04813029461
1971,5416,741.34061459773,62539.878178793784
1971,5417,11134.416653127373,809633.5965901151
1971,5419,84.96393539110059,5730.271912040988
1971,5511,12.030331678022845,1130.1700785903597
1971,5617,94.04909111671127,7772.833820528216
1971,5622,37.93314365983573,2943.791570138111
1971,5629,83.53801607462569,11621.178265216373
1971,6113,32.20720606604116,3273.9429280765767
1971,6115,208.8254300009073,27137.347830994422
1971,6214,1129.2485534652515,128490.26493612859
1971,6216,585.1218012851984,77332.52610727069
1971,6219,54.55123043262646,5954.528565651678
1971,6244,36.784224646310875,4582.2635633619675
1971,7139,410.63669300340393,35606.94193443889
1971,8114,385.4252100109249,27722.753105085016
1971,8131,7.989107538624911,771.5872245353978
1971,8141,7.4770429215944265,578.6331636132134
1971,9231,21.847988450827543,1950.2253535622601
1971,9241,90.0132380758986,8091.181432909886
1972,1112,46.47067539995058,3598.412647562991
1972,1113,147.16515027455227,8244.021105723461
1972,1114,141.35208861019055,26605.343489284485
1972,1121,2810.115210157935,239671.50887710936
1972,1122,162.73141163796114,16230.759832481597
1972,1123,705.2823728776533,42782.638579767176
1972,1129,451.528365012817,23560.946166996346
1972,1132,84.57491357467752,30534.244214468687
1972,1133,102.3106855257234,22401.636226011247
1972,1141,1161.8616345502091,78177.33880606072
1972,1151,1653.1386296420508,97576.65617709476
1972,1152,7.343337553511209,578.4352934847458
1972,1153,7.09887533917125,495.4289278170547
1972,2111,2592.9453061352424,166331.3968540345
1972,2131,3426.2054158073297,322436.3289304551
1972,2211,1498.258038259849,110603.0877368615
1972,2212,99.93104491230733,12847.214230413922
1972,2372,37.729113865468136,3988.895461780366
1972,2379,91.29415609170283,4743.990186440383
1972,2382,1948.4837002322586,221515.33696883445
1972,3111,24.4001992577457,1964.2971071125653
1972,3112,1054.8772114493097,65713.28406411932
1972,3116,1220.255210784195,66925.63523709566
1972,3121,11.685660369633927,1031.4338340277184
1972,3132,31.152890425013045,3135.5308711603934
1972,3133,31.152890425013045,3135.5308711603934
1972,3141,5.211140899373736,416.27699530422285
1972,3211,35.7225748762589,4717.0335199425235
1972,3221,12.56267411711667,1847.6511676497105
1972,3241,892.060152373033,71389.52798984325
1972,3251,135.12110917298054,17927.357935326807
1972,3253,2524.2885505308773,224427.57134283433
1972,3254,6661.872744120325,645456.795599677
1972,3255,19.12930459691996,1338.6217908061903
1972,3273,11.861081745796927,1327.0486696797827
1972,3274,80.27204042876393,6164.241619519578
1972,3313,2.3305957231952417,184.97654787485706
1972,3333,24.924482226544985,1646.3904769650437
1972,3334,19.179884955176263,1392.3665059850919
1972,3336,24.968780298765036,1530.7167480253827
1972,3339,8.006262175948926,589.8798415430409
1972,3345,1454.7162025817695,152427.43987225345
1972,3351,118.59312042629922,7154.0839364332705
1972,3352,18.266634859570974,1089.5936672000414
1972,3353,17.762534305967975,1229.8683500526931
1972,3361,1988.1730014301231,95280.14275546471
1972,3362,1194.2300620423075,56632.0685754813
1972,3363,892.3759952029411,48292.08274808278
1972,3366,362.6550410754017,29543.541225277702
1972,3391,2621.7284752986548,272450.5527125395
1972,4232,124.05044179545844,9087.00114382856
1972,4236,6.020711091014583,512.6671691883913
1972,4237,6.2623459164052875,507.23565364232473
1972,4244,350.4907600896294,26066.43496868421
1972,4245,1584.077879744718,122593.32450727759
1972,4247,92.9695128091007,4263.684580673572
1972,4413,87.7021864605172,11678.638582315272
1972,4451,114.62853824394782,10890.92533819891
1972,4461,373.0350041579112,34674.08184643473
1972,4471,81.61058034826962,6246.001104273146
1972,4521,14.832099731558746,1145.1987702943713
1972,4529,52.61320794630779,4399.5661348355
1972,4543,57.97233508103591,6269.831921541708
1972,4811,4356.096882290542,325352.3127885911
1972,4812,2597.631745322268,207483.96950905197
1972,4821,217.60019860128133,22259.23728131164
1972,4831,6280.910854747889,411375.86053122574
1972,4832,2317.685932651577,152926.47398153483
1972,4842,31.524793701926324,2715.7527358310203
1972,4861,9.00744256195062,580.3072381496359
1972,4862,224.474839970137,15658.436898481366
1972,4869,6.053559934319138,411.62475841291075
1972,4881,615.8133625469361,46003.2458055512
1972,4883,5057.604141414048,283783.1976340608
1972,4885,682.2544467447053,49033.03489816101
1972,4921,51.309015614144535,3092.8627342661953
1972,4931,43.747460059882776,3904.9210245849076
1972,5171,1438.9067149116295,77557.1702573682
1972,5221,815.227613743527,75589.74425266274
1972,5222,2488.8448950054335,307352.1941239424
1972,5223,521.5393690990529,43373.63289714112
1972,5231,578.1144975286472,47934.56558818138
1972,5241,760.8808861990223,72217.27628805279
1972,5259,861.5574987584988,55449.53725733833
1972,5322,24.684080948401594,1932.9188575252124
1972,5412,118.17071006310638,9302.539800063672
1972,5413,4825.815908077438,509004.1144532141
1972,5415,275.52984157415784,21791.7506793195
1972,5416,801.2229322905966,67200.00714176943
1972,5417,11604.160209228781,837260.9553792541
1972,5419,80.03607657089437,5595.111917099672
1972,5511,12.914935567168358,1222.0853068996455
1972,5617,114.73006279261,9145.535143038962
1972,5622,60.92427154206231,4356.798759536858
1972,5629,87.50123683749908,11848.065211831472
1972,6113,33.42573714911809,3337.1767014080356
1972,6115,201.8006312565076,25783.761079854576
1972,6214,1193.621681357247,136888.43462645967
1972,6216,611.1087305974143,87118.83715173345
1972,6219,64.10851614108684,6635.961974483896
1972,6244,37.84286022098147,4575.4462129417125
1972,7139,510.18729700900457,47984.60903469345
1972,8114,426.0241868636669,30330.779796662995
1972,8131,8.908589528484494,839.8655196355701
1972,8141,8.048266390678561,622.5189357600224
1972,9231,24.598932108074827,2564.904752258025
1972,9241,139.89680507967955,13966.014344958387
1973,1112,47.25187455872474,3668.03926297144
1973,1113,264.48055441893024,14666.67475019945
1973,1114,115.2390394879515,21454.89247048904
1973,1121,2821.420793814438,237182.15247176753
1973,1122,189.7078873183197,14955.070945371006
1973,1123,963.6507447689436,60992.38358811279
1973,1129,572.7684450717575,33353.065554651716
1973,1132,80.41200829368053,29478.160905847173
1973,1133,86.23639044969752,20219.986138882035
1973,1141,1364.6023839452716,88890.10447910998
1973,1151,1616.9160379704233,97528.82665075069
1973,1152,9.423558322995762,719.96285200082
1973,1153,7.327171463791339,512.3159359562013
1973,2111,2699.8759498189706,176182.87843147735
1973,2131,3818.7401888331815,379302.76782370266
1973,2211,1831.2444074670957,133949.12592837424
1973,2212,87.17008055894485,10714.27654777872
1973,2372,33.3923460649813,3682.6414186788406
1973,2379,99.47677518263947,5494.63312569298
1973,2382,2253.7283018282783,263238.2807834647
1973,3111,25.12534201237788,2032.7874941348039
1973,3112,1034.3983538745717,68868.79760460395
1973,3116,1401.4465522429148,83151.08387202084
1973,3121,12.347121596196379,1082.7405053997877
1973,3132,28.5758660696801,2460.928036160546
1973,3133,28.5758660696801,2460.928036160546
1973,3141,5.499856996608491,435.41658836036845
1973,3211,31.58883172346833,3343.872340438826
1973,3221,13.678341746325952,2117.217055992623
1973,3241,1043.504165212393,88080.304213445
1973,3251,128.0784951722671,17917.986225014556
1973,3253,2457.2660549661464,234610.02663141687
1973,3254,6753.308830148598,694901.9723561426
1973,3255,20.313193198895693,1402.5164263045306
1973,3273,12.58348717846024,1386.1778781814808
1973,3274,139.65389935218394,13036.829834085685
1973,3313,2.597009468935946,214.58250223387532
1973,3333,25.117769360630845,1671.9711653439572
1973,3334,18.515722016652603,1358.7690364377486
1973,3336,33.65864129946072,2056.584714097904
1973,3339,8.72794827169075,641.8244293856762
1973,3345,1225.5253645528974,143209.78361884746
1973,3351,122.60250069776045,7460.241830565635
1973,3352,18.216320867309825,1113.725205589808
1973,3353,22.221973826598482,1508.0162249096857
1973,3361,2623.913482290819,157461.58232857546
1973,3362,1323.6721383202305,66313.64344530641
1973,3363,1331.5245698549604,93051.42652551367
1973,3366,593.1052382439345,43746.74845570673
1973,3391,2774.3621130275255,298076.56822814886
1973,4232,134.07732916565303,9783.501017623199
1973,4236,6.209754652492113,532.3299622212171
1973,4237,6.330895424924092,515.1715248538495
1973,4244,353.2951309090045,26787.919945274425
1973,4245,1610.0613999539426,104386.94137576791
1973,4247,78.54572333630742,3932.945340029189
1973,4413,93.03136311333418,10342.528259966988
1973,4451,123.87297757110393,11250.22690212633
1973,4461,374.87166399542,35416.14757033905
1973,4471,114.0174846360868,7854.2505198550325
1973,4521,18.137701338265778,1348.7039793490937
1973,4529,54.96875494605482,4478.719182763966
1973,4543,58.71416859479816,6525.343771384447
1973,4811,4688.26596863764,350365.4716479307
1973,4812,2828.5029477933986,223797.15864278268
1973,4821,196.67876593183618,20755.68293825959
1973,4831,6374.921208189315,413389.671487449
1973,4832,2416.7038727648846,156874.47407731044
1973,4842,30.55053240677632,2432.3551309863424
1973,4861,9.699021660458214,635.9984850452039
1973,4862,441.02945983609834,27028.187312661616
1973,4869,17.401695602825345,968.3180102962143
1973,4881,732.9710752324397,56842.14809515307
1973,4883,5059.573009928235,282372.6339761741
1973,4885,634.7735086983301,45820.48766598785
1973,4921,65.02575986397588,3871.011676736615
1973,4931,44.35344596686035,4052.6010857602055
1973,5171,1539.796698352183,84362.69473151979
1973,5221,840.858849484499,78486.40307967637
1973,5222,2892.573240953811,353433.16522331326
1973,5223,544.0877571699243,47770.605499592944
1973,5231,588.8166633822275,49170.540276825064
1973,5241,790.0627230415624,74317.14838687595
1973,5259,813.6875362568443,52729.65955310579
1973,5322,25.42510094287066,2006.4816969901397
1973,5412,116.1673598910658,9194.737666088327
1973,5413,5936.506750172198,640520.2456733236
1973,5415,289.45879561685956,22803.3689142121
1973,5416,841.1526840593116,70585.42838473529
1973,5417,13530.576206736429,957601.9651534983
1973,5419,80.46770995916614,5604.7389287356345
1973,5511,13.742494926411995,1297.2902208429696
1973,5617,152.24017605490536,11705.551722612388
1973,5622,70.9542882248922,6177.853004944298
1973,5629,97.9258410046316,13007.75528749994
1973,6113,33.434217314039714,3256.942392242809
1973,6115,248.43268802100678,30704.58705518078
1973,6214,1364.2151565999259,149599.20392420614
1973,6216,546.7105600805018,82310.68672092365
1973,6219,59.3244284604943,6549.362117807843
1973,6244,41.477545553125914,4883.391423691708
1973,7139,447.9288710940646,36817.616164333216
1973,8114,450.84144491893846,32269.458038459663
1973,8131,9.776764865652048,898.0565115039211
1973,8141,8.666180343057754,679.1258308830746
1973,9231,25.252471750818412,2233.858640336511
1973,9241,195.88653474723293,19114.097344534177
1974,1112,43.15134138119784,3303.8312082502944
1974,1113,282.16295163745195,16576.131346652608
1974,1114,110.76183430475896,17856.412239737565
1974,1121,2810.093539680006,237102.95684211777
1974,1122,223.38217021263347,18679.145740835356
1974,1123,1036.6770765896629,66832.68554093834
1974,1129,525.5186635601744,33405.707710253126
1974,1132,60.31243062944931,21860.15403945213
1974,1133,45.25232779568685,11066.17462320381
1974,1141,1412.6812322545507,91936.87806382873
1974,1151,1731.4829183687843,103210.1681006451
1974,1152,16.654227297598485,1426.038401285409
1974,1153,7.439930613271269,517.3560910643107
1974,2111,3042.366894606634,194672.25016470088
1974,2131,3954.8360357360366,387686.0587841489
1974,2211,2044.880695825003,143295.00643605914
1974,2212,71.47833665110164,7759.869644436026
1974,2372,34.740980926798485,4372.274693843068
1974,2379,111.98798414877561,5996.288590494163
1974,2382,2208.4411145334425,258940.46297616887
1974,3111,29.559160151145782,2378.032265700108
1974,3112,1149.284404699621,76479.59730392716
1974,3116,1367.4399548299018,84276.89542958261
1974,3121,15.009219231696207,1329.8674271448829
1974,3132,31.471345863074745,2318.5755178756735
1974,3133,31.471345863074745,2318.5755178756735
1974,3141,5.694892874511027,447.43544065710654
1974,3211,32.962878609619594,3541.269757687331
1974,3221,14.427986360346306,2100.081363020273
1974,3241,1498.655573488621,123996.81677476577
1974,3251,163.9669365594159,23788.099786909068
1974,3253,3361.8356084977763,291708.68775997777
1974,3254,6848.173652515265,722454.9759139457
1974,3255,23.745601450184633,1693.8935090278942
1974,3273,12.895453640871962,1409.327022195291
1974,3274,133.04156471627817,12823.471871983516
1974,3313,2.7469713831630327,217.73877511999194
1974,3333,27.998741450571522,1875.4170941159905
1974,3334,20.06530586630609,1517.43624231772
1974,3336,38.043532811455904,2319.3489596550025
1974,3339,8.92284727893853,657.4110771742133
1974,3345,1421.7549041792106,156801.48713262498
1974,3351,109.16570560543674,7406.919914737258
1974,3352,22.55573145289071,1422.327006691728
1974,3353,20.557435023117772,1442.4787695419984
1974,3361,3623.680961156799,236346.28497950154
1974,3362,1405.629316253768,71530.89848345636
1974,3363,996.9539979920577,70969.86406461502
1974,3366,601.3739327501025,46034.1922538459
1974,3391,2859.616340590941,305337.4574481771
1974,4232,146.00231345150547,10591.140830180173
1974,4236,6.462487893907287,549.3329133252706
1974,4237,6.822376233748407,553.9422897049833
1974,4244,438.305751174164,36124.71208386609
1974,4245,1676.2231195045613,108256.18052411659
1974,4247,87.80806129239924,4550.890400185141
1974,4413,133.7421457529725,13074.613869915911
1974,4451,135.18880767294394,12108.453284903273
1974,4461,519.0029564747981,46401.66596047591
1974,4471,222.1867156094521,19841.52828014212
1974,4521,18.7582671487659,1391.2835544151226
1974,4529,58.17764605234065,4837.582200440376
1974,4543,96.81052155351688,11935.0261259632
1974,4811,4697.801830714574,348311.2732651323
1974,4812,2884.284636347564,227016.6279558258
1974,4821,268.59431777549486,26124.96431341795
1974,4831,6604.104729916032,429626.6468108321
1974,4832,2501.3407018712546,163071.2143280242
1974,4842,31.579010579646777,2563.3183203384247
1974,4861,10.321205927467041,679.5888546493518
1974,4862,417.65402101303613,24435.358656995097
1974,4869,15.09989784544613,908.0988440534396
1974,4881,734.9124457562515,58882.13547733749
1974,4883,5174.050654137799,297485.4368348047
1974,4885,606.4742435723304,43711.64883773284
1974,4921,64.5471326064913,3951.8839327675064
1974,4931,48.36722375252078,4366.243132864268
1974,5171,1618.5202284118595,90473.33637939268
1974,5221,808.0256385856774,76988.62188525767
1974,5222,3081.5336439780535,383132.85132141353
1974,5223,528.4379025705128,47166.572150550586
1974,5231,569.1824227294912,47415.08471235039
1974,5241,815.930248876658,73851.88898846817
1974,5259,814.3506503953508,53715.907783054216
1974,5322,26.140706166237138,2052.5395548701795
1974,5412,138.67950469359457,11083.84716454642
1974,5413,5907.867702771938,633205.9987082612
1974,5415,321.3452855187635,24982.82245607556
1974,5416,915.608027147437,77098.61363125147
1974,5417,13860.529434256217,975750.0970704912
1974,5419,139.48645313698424,8842.958056157193
1974,5511,14.63289713656517,1387.9414466364817
1974,5617,165.0107576756445,12597.856652311311
1974,5622,80.15294726539193,9155.407395758084
1974,5629,98.50134225948425,12817.310762762878
1974,6113,40.99325998987573,3682.569831163913
1974,6115,256.4857686991901,30614.049179937843
1974,6214,1414.5891698689447,144143.5632058195
1974,6216,522.9982877088474,73119.07259376619
1974,6219,189.21769006756213,13384.69390341023
1974,6244,40.8299740852561,4761.9226262505745
1974,7139,429.6226115529383,38315.04347626907
1974,8114,470.0119652466594,33417.818855077596
1974,8131,32.013548041681325,4020.9896095191234
1974,8141,10.389976944991735,820.7320793696781
1974,9231,35.88151100757119,3436.9743499529313
1974,9241,328.7291879639133,35981.77278734929
1975,1112,46.04605222199747,3559.887647781346
1975,1113,320.1533450853212,18190.88524772438
1975,1114,106.40496075195105,15181.654714187418
1975,1121,3048.7732289103137,251715.86031996534
1975,1122,238.3139389399688,21486.223402318774
1975,1123,1038.3086775140118,64010.57235566143
1975,1129,551.4252023464772,32578.833645089395
1975,1132,56.27529367501336,18801.350223380567
1975,1133,46.88215791683554,10156.024795476846
1975,1141,1534.3733113824946,99612.95118680639
1975,1151,1691.5387115408507,102629.40203876822
1975,1152,24.73036836859224,2140.2619819178976
1975,1153,7.801318143001129,546.3971722284718
1975,2111,3204.2825161389255,220091.0906907727
1975,2131,3986.9414430694783,392082.03355324623
1975,2211,2249.377132220131,165637.1832518524
1975,2212,92.98292523790231,8886.548060400311
1975,2372,35.5779656851488,4406.6836846405295
1975,2379,116.05744823600178,6278.731431797145
1975,2382,2179.2727229130824,257634.04365301185
1975,3111,32.08668703411915,2630.305283432136
1975,3112,1063.3910065591713,70369.48517942739
1975,3116,1374.7316306762266,85745.56249115334
1975,3121,16.592454433729856,1543.5567246470337
1975,3132,39.147258310412795,2740.569965639597
1975,3133,39.147258310412795,2740.569965639597
1975,3141,6.31312370452715,503.2429487863642
1975,3211,33.24418161299431,3499.1103713266975
1975,3221,13.644900490199232,1645.711827582073
1975,3241,1810.313157126695,153947.73238148223
1975,3251,193.9156118362421,26393.499425245504
1975,3253,3468.6684267359474,298574.9945802374
1975,3254,6520.209662006386,682100.0651556954
1975,3255,25.53162809861175,1952.538235153181
1975,3273,12.03475309418664,1328.3090714724997
1975,3274,128.04867391641739,13614.397308094425
1975,3313,2.883981526759768,232.615308099057
1975,3333,27.84145068082976,1855.8234743381847
1975,3334,19.828584896124894,1554.9077528099178
1975,3336,35.24405239698362,2094.943590607379
1975,3339,9.032194221202861,672.4181264491226
1975,3345,1594.6691949578706,173135.3030723053
1975,3351,108.31592249986576,7352.855316380742
1975,3352,24.18581101726218,1483.5550105013263
1975,3353,22.336528624468446,1561.0756348234395
1975,3361,4359.90693361491,321556.5035552687
1975,3362,1394.0219691360949,72494.77814177761
1975,3363,1476.5802124889442,101333.5986603633
1975,3366,709.7139391638416,53077.265861807995
1975,3391,3283.957702593482,339470.3812334916
1975,4232,151.54873347965136,11214.65575579725
1975,4236,6.563366561918065,570.2296733417586
1975,4237,6.773693785704885,571.2241426613725
1975,4244,365.9440159581141,30995.587803601877
1975,4245,1324.9289375079218,85742.22226673854
1975,4247,154.62912419350118,10562.014527420508
1975,4413,163.5778170382383,18502.17139637516
1975,4451,131.2951810713416,11672.046916655674
1975,4461,676.6840834928672,61050.76005871011
1975,4471,226.5446245768756,28480.068432911183
1975,4521,19.24379435149953,1446.024304262799
1975,4529,56.841438566455125,4655.325155288091
1975,4543,99.18376021762673,11774.697130971483
1975,4811,4745.579137811901,355022.86990624556
1975,4812,2819.9093340610557,225946.1230406757
1975,4821,272.2169464269795,16751.655957302995
1975,4831,6864.19393956325,444001.6567116589
1975,4832,2585.2833081547365,168434.19874820308
1975,4842,32.455586773134236,3041.6626287985005
1975,4861,11.191459691673444,752.272236191698
1975,4862,525.8232240905169,34389.11820500511
1975,4869,10.850126073490015,1184.892484141961
1975,4881,703.8320700931956,56484.44580156375
1975,4883,5443.820895156786,309280.02938366786
1975,4885,649.5577940216328,45986.38163654731
1975,4921,61.916857450067724,3898.355696876106
1975,4931,59.179166239344546,5007.33936870479
1975,5171,1692.501203975862,94395.03391513985
1975,5221,832.9760897170313,81236.07607089746
1975,5222,3466.1128341613394,439554.69912786817
1975,5223,603.3828599854235,57561.43095380681
1975,5231,582.6996182326181,48248.80458427931
1975,5241,842.9793341020282,76405.23151621253
1975,5259,833.6031454967954,55164.03545628095
1975,5322,25.19732121576588,2001.0602627995363
1975,5412,138.64473293912354,11114.356569868069
1975,5413,5897.464920282666,637651.0402512272
1975,5415,299.52571269263746,24002.79996815219
1975,5416,918.8996092984726,75420.57575840705
